3702:554,564,17,616,356,508,101,289,81,199
3717:61,17,58,542,15,564,1511,363,787,508
3721:616,58,861,84,654,542,61,1102,554,32
3728:76,1344,58,17,650,654,238,698,902,16995
3735:94,1196,15,1511,101,285,554,32,289,8
3736:616,8,245,302,363,61,518,58,654,32
3737:302,616,654,58,29,650,861,84,15,2618
3751:861,17,616,58,542,554,15,508,654,1196
3752:302,17,361,58,354,76,84,8,29,616
3800:542,61,58,32,1405,654,1023,302,3233,2193
3811:4040,76,11590,1337,13341,533,7926,17316,4671,311
3820:17,58,616,650,15,861,554,76,542,356
3840:654,1102,58,650,354,616,301,1023,97,866
3846:654,17,289,302,61,518,245,58,554,787
3849:58,616,650,94,518,736,542,866,8,787
3850:58,616,654,354,518,554,76,542,15,94
3857:58,616,302,654,787,29,6,285,861,15
3859:302,17,616,15,58,1196,564,61,238,518
3862:787,542,518,17,61,58,654,84,8,902
3888:8,508,17,564,1744,81,76,15,245,238
3911:616,17,302,518,15,58,238,654,483,902
3921:81,1749,780,7211,70,262,4194,508,1884,5767
3929:302,58,616,654,508,650,542,364,518,61
3930:245,94,61,1511,131,103,32,17,15,518
3934:17084,6823,120727,1208,87844,10541,157,33373,13049,71178
3947:616,61,508,787,245,518,32,1987,15,654
3950:302,61,32,654,84,564,15,542,289,1140
3962:17,1196,616,58,787,654,8,302,32,15
3974:7008,4797,601,8694,353,1951,6417,769,45742,1467
3975:17,58,542,554,518,302,654,1511,61,564
3988:81,780,226,500,542,70,4048,616,17,1023
4001:
4006:616,654,302,17,15,32,356,245,61,542
4007:81,17,226,616,564,76,4194,378,61,518
4008:17,654,650,58,508,902,616,76,518,302
4009:542,17,58,787,616,1405,654,302,650,322
4028:81,3423,780,5767,8511,7211,226,650,508,731
4031:17,70,656,76,650,302,564,364,226,1382
4035:616,302,61,17,654,2714,774,2403,8,518
4053:564,518,542,616,15,17,8,245,654,364
4064:302,654,554,861,542,15,32,650,101,61
4067:15,17,58,1196,32,654,542,861,8,61
4068:17,327,65,302,394,616,70,5567,128,409
4069:32,15,245,650,94,542,518,1196,363,322
4075:
4076:25271,76,225,347,698,87178,2259,1651,2021,1147
4084:17,861,84,654,61,554,8,15,1102,29
4091:61,17,58,1196,654,542,302,616,564,402
4098:32895,2485,4864,2252,3900,18386,14657,276,9862,9041
4103:76,616,302,654,58,564,84,508,787,8
4104:654,542,616,302,8,58,101,508,61,76
4124:984,168,3601,8860,5480,719,11255,661,8733,7994
4132:17,61,542,94,616,787,1511,402,15,58
4134:2955,131,106061,202,122533,28923,32228,46550,2495,16531
4138:70,17,654,84,891,780,1023,1535,226,8
4140:1326,168,984,719,1124,2337,2153,8733,1528,6097
4149:
4158:168,5480,719,2275,661,8860,297,1460,463,1081
4164:17,302,32,61,508,245,1511,1405,564,364
4167:131,787,17,496,119,518,103,65,4967,1825
4171:9289,17,8321,736,13407,84,226,86,1102,5112
4177:17,616,518,32,542,8,654,1987,322,508
4179:58,17,302,616,1140,15,542,322,61,787
4184:616,542,650,84,8,554,15,224,518,363
4190:17,429,190,1790,8,61,518,542,1126,225
4209:1164,83954,32789,19715,24632,38904,866,54784,1223,14500
4210:654,616,302,15,58,554,861,17,101,542
4211:91309,43926,28789,4600,88132,100732,108608
4213:542,32,1196,61,787,15,302,564,1511,364
4223:
4237:616,302,564,518,654,138,76,58,1535,354
4242:61,17,616,542,650,15,518,58,302,1196
4248:1326,3704,6706,81471,3789,39946,1091,4568,901,226
4249:168,5480,564,1147,661,984,72,3698,8860,2833
4265:654,17,58,302,29,616,15,84,162,322
4269:616,17,58,15,1535,101,564,518,289,861
4273:76,542,302,654,616,58,15,301,70,564
4275:17,508,616,8,58,84,542,787,654,736
4277:17,58,61,654,542,1196,554,32,190,1511
4281:58,302,17,61,787,861,542,162,650,76
4301:17,616,1405,654,245,61,542,363,15,1511
4303:17,616,518,302,654,58,1196,32,15,61
4304:302,15,32,363,564,8,285,542,650,84
4344:58,302,654,15,542,17,554,861,787,289
4353:787,1382,8,302,518,2193,29,508,84,101
4357:103,17,654,302,564,1405,8,787,616,15
4365:168,984,1326,719,574,8860,135,11255,2259,2103
4371:17,8,32,61,508,1405,238,15,1987,616
4372:70,1023,302,81,654,8,518,84,650,101
4399:15,17,58,518,650,616,542,564,787,1196
4400:15,58,302,542,61,17,616,654,32,508
4407:616,58,861,518,61,76,542,245,8,238
4424:44885,12222,76002,1558,29660,47755,17257,18907,25958,14771
4426:4455,29047,50294,12906,986,35303,85105,42487,35703,95591
4436:94,245,17,8,363,3704,1987,508,65,616
4453:56396,7160,27070,28577,81,33763,840,71636,11840,18269
4457:103,15,245,61,542,17,3233,564,8,616
4458:17,616,542,364,101,162,62,568,787,486
4466:17,84,542,301,8,285,15,61,787,94
4469:542,554,17,1196,650,61,654,1511,32,364
4482:58,17,302,61,787,1511,861,32,289,356
4507:84,302,616,518,1762,564,654,1102,101,58
4514:17,616,654,61,363,650,58,542,15,32
4517:302,58,616,650,354,138,289,1102,29,564
4519:49928,1239,55480,18722,359,17,302,2163,616,59706
4522:3522,4671,7622,40840,2543,8772,26509,9435,12861,311
4530:17,302,15,58,61,1196,508,654,84,101
4537:17,616,8,861,1511,224,1276,84,302,1822
4543:17,15,787,616,654,402,1405,32,8,302
4562:17,564,15,32,616,70,245,1535,654,518
4578:17,8,84,564,518,554,1102,289,508,736
4588:17,302,616,76,58,518,861,564,101,363
4618:245,8,4268,353,1987,2233,3976,17,1405,15
4633:4755,3107,947,931,508,1208,1091,378,3704,4542
4637:3926,35703,8764,35303,986,106663,140,653,21059,75969
4640:15,32,58,61,363,518,94,245,564,861
4641:2880,189,12990,1527,3107,6434,6266,4825,4568,8848
4642:616,508,654,61,564,302,554,15,101,32
4651:58,542,17,616,654,302,650,61,861,15
4665:58,654,616,84,101,322,518,542,354,289
4666:4479
4682:76,22920,698,7146,3112,224,1220,1970,8574,650
4687:58,302,616,84,29,1140,1102,322,650,285
4692:15,302,58,616,84,101,650,8,654,285
4696:
4702:902,698,13617,518,616,5197,83444,84,17,1987
4730:302,616,58,518,363,508,654,8,542,15
4736:654,616,518,76,94,224,245,61,542,302
4745:17,302,15,542,364,84,94,32,61,1535
4749:518,8,787,245,508,354,542,1405,302,999
4751:25910,8167,367,12332,3126,3477,57974,81,70,14841
4760:76,564,17,826,698,226,1539,361,289,245
4762:542,58,17,616,61,518,1196,654,15,322
4767:12332,25910,4575,226,367,70,3126,10048,11629,2139
4774:58,616,518,861,190,114,1511,564,356,32
4779:18056,84,616,813,8,76,302,58,101,289
4788:302,616,58,654,518,1102,861,787,736,322
4789:
4794:302,654,58,15,616,650,564,8,76,363
4796:1352,140,17,10503,81,27291,1359,8454,46745,8
4797:61,32,1196,94,564,224,245,518,999,508
4802:616,654,29,302,8,245,15,65,518,84
4816:17,58,8,302,84,4032,76,616,224,4210
4831:58,654,29,616,84,650,101,1102,8,15
4834:518,17,61,245,542,103,616,402,1987,58
4852:58,616,17,302,61,70,654,1023,1535,650
4863:518,17,8,245,84,58,61,15,364,1102
4870:302,58,654,616,29,17,8,84,861,542
4875:58,542,654,1196,616,15,564,61,32,285
4889:58,616,654,302,8,363,15,94,1023,285
4894:17,698,616,564,787,8,508,736,58,542
4898:
4910:8,654,58,84,302,518,29,616,354,787
4919:616,17,61,554,58,654,15,364,302,518
4926:58,15,302,542,616,650,84,654,518,61
4934:1352,1527,2880,3107,1712,1002,10041,710,4825,508
4935:245,302,15,654,1578,616,94,17,2302,1410
4944:17,429,8,301,302,70,353,322,364,285
4946:17,58,654,245,84,301,1382,616,1102,302
4949:17,508,8,322,654,354,650,9354,61,224
4951:1205,1410,245,2917,58,302,564,4991,3643,2200
4956:58,17,616,554,654,101,508,542,301,15
4961:616,650,8,61,564,787,17,1511,4967,245
4984:4826,2512,1318,2665,25826,11108,244,205,29,616
4986:17,616,15,61,508,1023,1403,542,70,486
4991:
4992:302,15,542,364,58,616,32,554,650,654
4998:302,58,17,650,518,285,542,8,61,354
5001:17,302,58,518,650,616,61,1196,787,508
5002:6503,8660,15921,302,409,17,8,84,24608,19871
5006:17,302,616,363,654,508,554,518,542,861
5007:710,4268,441,1065,8,1405,518,131,542,2139
5011:3548,698,8115,3014,2607,4475,15575,38737,238,719
5015:616,4268,61,15,3233,162,32,518,101,402
5018:518,364,616,542,58,61,564,654,322,15
5031:58,302,654,84,861,518,1102,564,29,289
5039:1002,3506,16036,10536,1340,441,4989,18783,4696,827
5040:15,17,616,542,787,518,94,58,654,103
5047:17,616,654,58,518,302,61,94,245,4268
5048:17,8,616,650,302,518,245,564,58,84
5079:616,15,542,58,61,32,564,356,518,101
5086:70,17,76,654,616,1023,1535,650,354,302
5088:616,289,58,554,650,542,17,302,1196,861
5089:302,17,650,101,76,29,542,32,358,902
5090:76,17,508,873,902,70,500,3162,245,327
5097:29,17,15,616,542,32,650,302,2030,76
5107:787,17,518,15,8,542,70,1405,1511,654
5108:518,81,76,564,17,58,546,431,2292,1276
5119:302,616,542,58,1196,654,518,61,861,902
5120:302,17,58,546,4904,542,61,1196,654,554
5129:168,760,8860,984,5480,719,5738,7711,877,1740
5147:58,542,8,518,654,861,76,190,301,238
5148:
5176:17,15,302,542,1196,616,654,861,61,518
5180:17,1405,226,302,1023,70,32,511,698,76
5188:542,245,508,4755,17,564,2200,8,353,15
5202:
5207:17,84,1023,61,302,518,29,616,654,1382
5208:17,518,61,101,564,84,787,554,650,245
5214:17,131,654,327,84,947,40,518,616,262
5217:302,654,17,58,15,616,861,301,285,542
5247:616,542,17,15,58,1196,861,302,654,518
5271:70,301,654,138,17,947,736,58,1382,564
5276:58142,20963,20744,32280,47134,36752,37455,19929,73638,3897
5279:302,17,58,8,101,564,650,226,94,518
5288:302,616,654,58,518,354,301,101,245,8
5294:245,1987,518,999,32,542,17,1126,1405,1023
5299:58,861,654,616,15,61,650,1196,1140,364
5300:17,616,302,58,8,654,84,364,1102,564
5306:17,302,58,654,1535,616,698,182,1140,245
5307:
5309:48,17,518,1023,84,245,8,70,1382,508
5323:409,301,3855,273,16347,82586,15,17,15573,901
5325:105630,16073,62270,89362,8611,70166,20618,68501,38322,62979
5329:17,4420,1119,6945,947,654,84,245,354,2935
5335:302,1102,654,8,354,616,58,518,361,866
5358:17,58,616,736,8,302,542,103,3233,84
5361:17,58,302,518,289,616,15,84,1102,8
5364:14890,624,70,2414,2139,1535,564,41249,7450,10305
5378:61,302,15,518,354,1196,1403,8,1511,554
5385:518,245,32,616,363,94,76,8,542,301
5387:554,17,650,32,356,1140,76,861,101,1511
5397:616,564,542,84,1535,354,76,15,650,301
5398:58,17,654,616,542,32,564,182,518,322
5403:654,58,1196,650,787,76,542,554,61,15
5425:302,616,17,518,654,542,564,861,76,902
5433:654,58,224,29,616,61,76,70,32,84
5434:616,226,302,17,363,32,58,654,6,3144
5435:17,616,289,58,654,1102,101,564,508,15
5436:302,654,8,354,301,138,70,29,899,518
5438:616,302,58,518,483,224,238,61,1558,542
5449:17,76,58,616,654,364,302,1276,564,15
5455:17,58,650,32,61,654,363,1511,1196,1535
5456:17,518,8,76,542,58,302,84,616,564
5458:1205,441,518,827,17,1987,2917,1744,103,4513
5462:61,518,58,8,1405,508,654,32,15,245
5472:780,5767,3423,7211,1749,731,226,262,13544,17
5474:542,58,518,302,564,1511,15,32,94,402
5477:378,1539,2302,1023,8,931,4755,94,3509,17
5478:1410,65,500,1205,2139,81,119,508,2715,1164
5479:1405,542,15,81,61,327,5567,17,1987,1126
5480:58,616,542,61,518,554,84,8,289,354
5499:140,7211,17,654,8283,508,3939,76,6108,3718
5500:79221,90243,51176,90787,35016,3578,54464,30759,19544,63192
5502:58,17,650,199,302,518,654,8,616,61
5512:616,17,654,302,58,402,32,61,1511,1471
5527:58,564,654,616,302,542,289,76,354,224
5529:
5530:58,17,1511,61,654,245,542,32,650,402
5535:17,1535,15,616,654,542,302,94,76,1382
5536:616,70,508,1382,17,76,654,736,1987,32
5542:616,17,61,654,15,787,8,518,1405,32
5551:302,58,654,61,616,32,564,542,364,322
5562:58,302,542,616,17,84,15,354,564,61
5580:616,518,542,58,564,654,650,61,15,364
5584:2260,12968,2856,43914,5486,99156,46572,56125,108408,26711
5601:17,542,58,302,1196,1511,363,554,15,32
5611:654,616,15,58,564,542,302,224,62,1196
5632:302,17,654,542,518,15,58,554,1403,1196
5640:654,76,698,58,17,190,1069,302,2139,40
5644:603,5975,2543,7926,1397,13341,6311,4040,19206,32131
5645:17,616,518,84,654,508,76,61,302,301
5656:61,616,58,15,518,564,302,1102,1511,542
5666:236,3448,4203,1912,7795,14750,11621,6673,5457,8442
5683:719,8860,661,574,984,463,1528,2153,1124,10267
5691:
5696:17,15,8,364,353,564,616,787,61,654
5702:616,542,15,650,162,1403,61,861,1196,285
5707:3107,1352,1527,3172,189,2880,1712,7831,12990,11725
5717:17486,12861,9435,2543,1011,9189,8392,3695,4625,8427
5718:17,654,302,361,84,29,138,70,58,1102
5721:654,58,302,8,616,17,289,101,84,518
5722:17,1196,542,1511,238,654,8,302,224,58
5741:58,616,650,8,289,554,94,285,787,542
5765:518,17,542,58,654,302,61,15,902,656
5766:6906,21835,42870,358,1176,28674,9662,10600,20416,752
5780:302,15,17,542,58,32,1196,62,564,554
5784:58,302,616,17,554,15,542,654,8,62
5788:3591,1730,18709,47847,74483,41373,719,28577
5798:518,17,8,1102,616,32,58,84,654,15
5803:542,29,245,8,32,564,61,15,1196,1511
5817:17,616,58,15,101,650,84,542,1102,94
5822:17,508,15,8,302,61,564,2200,1023,65
5834:17,302,616,654,58,542,363,564,1196,289
5858:984,168,719,8860,135,5557,2103,5480,760,1230
5863:4671,14259,7468,2543,1468,9435,12861,311,21479,11855
5864:616,302,17,654,1535,1196,61,363,84,32
5865:347,1546,70,9043,11887,81,1069,508,1403,14237
5866:81,226,731,564,168,472,780,103,8,813
5876:185,245,4487,4268,8457,1410,899,224,17,16514
5884:542,17,616,302,61,564,58,15,654,787
5890:654,17,302,58,542,285,76,182,322,363
5891:
5892:
5894:3599,1326,787,2275,508,84,1644,1050,1023,14593
5896:56052,752,43442,6779,118550,388,6097,327,1460,11899
5904:10372,45782,13060,56183,75016,7454,46415,22920,32873,46193
5905:17,518,84,654,1102,616,302,554,866,76
5922:302,58,1102,654,8,301,736,650,94,29
5923:17,518,616,542,302,15,61,58,787,650
5943:302,58,654,616,17,542,285,518,61,162
5947:10860,39828,65522,554,41071,20261,32709,22192,353,19151
5956:58,1578,15,650,302,554,1511,285,94,1403
5964:17,58,542,616,1511,302,650,564,32,518
5978:4146,2857,70,6901,6117,72508,10692,78027,9843,3288
5990:245,17,654,616,61,15,650,285,518,364
5994:15777,64804,19135,63574
6001:5480,168,984,1400,698,8860,719,1326,574,135
6002:654,17,245,70,861,32,616,364,4497,81
6013:5956,18293,12236,12435,302,3265,167,17,650,15
6018:17,245,61,15,32,518,542,616,58,654
6020:698,76,10048,18975,5053,23230,11358,19795,24655,21640
6027:1405,1245,76,101,58,62,6,32,616,224
6031:58,356,1937,1549,28854,322,1089,1140,3101,17
6062:81,76,698,1471,1276,17,650,65,564,500
6067:17,1187,48,84,302,29,654,354,224,891
6073:17,616,58,650,29,62,356,787,1511,162
6076:17,302,542,654,15,58,1196,32,3101,8
6078:1495,19871,8,10492,3672,302,15921,62962,9289,17567
6083:654,322,17,302,616,2548,301,674,472,564
6093:29,361,654,650,736,94,58,138,289,8
6109:302,17,518,616,322,8,15,654,58,289
6110:2139,245,1410,17,8,1002,1382,508,4268,827
6118:61,616,245,564,8,654,58,15,363,508
6128:650,354,84,1102,94,866,554,76,518,542
6135:1790,76,1551,378,245,2275,5184,4453,5567,508
6137:302,58,289,542,564,61,32,15,76,354
6139:17,8,616,302,654,518,58,1102,736,787
6140:17,302,654,616,58,650,861,32,409,542
6145:13186,29,33218,1119,28140,113497,2030,17424,9745,1202
6146:
6155:245,76,15,8,103,94,5117,518,1126,131
6161:17,518,363,736,245,564,616,84,508,302
6162:302,616,61,17,654,15,542,32,861,322
6164:1749,140,986,226,7211,262,1888,70,58,5767
6179:5975,10981,533,17316,4040,603,17908,6311,7097,39399
6186:654,17,302,542,518,616,787,101,402,61
6192:508,17,542,354,58,226,656,1535,138,32
6202:654,17,8,542,564,508,616,302,861,58
6205:17,302,654,29,84,8,58,518,616,650
6207:61,564,616,15,302,654,518,8,245,285
6210:17,518,1102,902,302,654,138,354,101,1405
6219:4755,3107,1527,1352,10041,2880,189,7831,23191,6434
6228:302,58,542,564,508,1511,1196,554,15,285
6270:8,518,616,84,101,787,17,58,656,302
6271:654,58,616,6,322,15,62,101,162,1245
6274:
6283:654,616,302,58,29,285,354,542,15,861
6290:654,17,616,15,61,564,8,861,508,554
6292:245,322,15,535,84,131,302,285,76,354
6298:17,616,654,58,564,508,902,787,1535,1405
6301:616,542,17,15,32,554,1196,84,94,564
6312:
6331:780,731,3423,1535,508,17,500,8511,70,226
6336:17,616,654,15,8,902,1023,542,518,101
6338:654,616,302,1535,101,650,364,508,58,363
6345:542,518,245,15,616,8,508,61,999,787
6351:1913,76,17,2139,245,698,7931,22614,15,385
6357:61,58,654,402,322,616,15,518,1196,564
6371:650,17,61,654,861,58,76,616,1196,15
6391:
6392:17,616,542,15,302,564,508,787,58,238
6395:4755,1352,76,508,564,189,378,12990,3107,10041
6404:168,984,5480,760,1400,661,9783,1528,801,2153
6407:508,1527,1352,81,8,1712,70,262,4568,1535
6413:17,302,224,44,61,1682,162,891,84,654
6420:168,2370,1326,5480,8733,984,10267,10648,1400,2153
6450:616,518,58,1102,542,61,787,654,76,861
6457:302,76,17,4601,1405,646,239,6862,2163,1109
6469:302,17,76,654,1535,650,616,354,58,94
6475:17,61,302,542,616,322,15,32,564,650
6520:508,564,1535,245,5767,616,780,363,15,731
6536:2983,6960,32347,16350,5195,14906,13700,14761,1678,2345
6543:58,616,17,654,861,15,787,542,518,1196
6555:616,654,58,15,61,554,8,364,650,1511
6565:302,654,22006,27071,1550,37522,518,736,138,1883
6568:840,3196,197,2548,5111,5627,564,7160,327,4755
6569:
6587:1822,58,17,61,302,861,508,518,6511,554
6593:58,616,32,17,15,861,84,542,6,1140
6594:17,1023,48,508,616,302,84,1187,518,736
6597:616,542,787,1535,564,1511,17,15,1086,364
6600:226,302,616,76,1790,40,1749,70,780,348
6601:17,302,76,654,58,1344,542,238,361,285
6602:30436,14814,76,65559,1748,7622,8392,16361,111418,26844
6603:12734,12332,4575,17527,8167,25910,3054,57974,367,59005
6641:17,15,1405,542,616,654,508,564,302,61
6642:302,58,616,101,518,8,654,542,29,84
6655:17,58,654,616,15,302,866,94,546,1511
6658:17,616,302,999,654,554,2193,327,131,518
6671:3536,3715,38470,1830,15553,7409,6545,1382,986,8973
6676:616,17,654,58,84,302,518,15,564,101
6682:84,8,58,101,616,518,554,736,650,866
6694:6432,4386,27741,36868,31969,10232,356,36887,6449,223
6698:
6723:168,984,2153,5557,8860,574,661,135,8733,9874
6724:17,518,2030,15,76,245,101,654,8,302
6725:654,302,17,58,616,542,518,76,1140,114
6728:616,1511,654,302,1403,8,15,861,58,101
6735:61,542,17,58,616,15,564,32,363,518
6736:542,17,61,58,654,508,15,62,650,302
6737:245,17,15,32,131,654,787,61,94,518
6749:168,661,135,8860,1400,5557,8733,574,72,719
6755:17,654,1102,302,58,8,616,861,518,736
6773:616,301,518,1535,32,224,8,363,245,15
6792:654,17,302,58,8,518,101,554,354,15
6793:654,616,58,1102,245,354,518,564,61,8
6843:8,654,616,32,564,15,518,650,103,508
6851:10041,17,3107,378,1527,4825,245,76,2880,931
6881:262,650,327,616,654,17,518,6491,2342,500
6883:616,17,654,58,302,518,787,15,8,224
6886:58,616,61,1196,84,32,650,285,1535,554
6889:245,654,518,1119,616,61,1140,29,1987,58
6894:5152,6922,112582
6895:254,866,546,2139,7194,17,58,5465,358,1200
6898:616,654,17,302,650,58,508,15,542,1535
6903:17,302,654,354,84,29,1913,650,58,736
6932:17,650,62,654,542,29,616,76,787,58
6933:17,76,508,363,4919,616,245,238,364,1549
6935:25523,111979,52826,114998,40281,39786,113270,56570,17520,97616
6939:17,616,542,58,15,302,518,226,84,8
6948:14610,769,102171,100224,4589,46,6302,56195,31819,4858
6950:
6958:113365,70,2528,4326,866,8,650,17,957,16676
6960:17,8,302,518,84,70,29,76,1023,654
6966:3770,25398,42150,9462,81362,5975,5319,32501,21249,15683
6977:542,654,17,9902,294,58,15,616,301,285
6982:10692,76,1651,2354,6901,17,302,12093,6117,26437
6983:
6984:542,8,654,1276,388,925,2302,327,84,65
6992:1827,2714,2403,1524,3207,3506,970,947,17,4487
7005:616,58,654,15,245,61,564,32,518,302
7019:17,245,518,8,32,61,542,363,84,301
7027:
7034:17,224,302,32,15,542,58,61,8,1987
7035:616,58,650,15,302,61,654,32,542,554
7036:17,302,58,654,84,29,76,616,518,70
7044:302,84,787,616,8,654,1102,58,542,518
7053:1023,76,508,226,1382,17,3789,1744,698,2275
7059:719,5480,661,463,984,8860,1326,5557,9783,9874
7069:
7077:58530,32107,77790,62125,64725,43857,31168
7096:
7112:81,75057,120799,2449,4976,47498,2021,107310,45284,60351
7116:245,17,32,15,6,542,8,2200,103,616
7118:58,616,15,1196,554,542,654,61,29,364
7133:58,8,616,518,650,84,564,61,285,15
7137:7082,8563,4943,26165,34038,23213,17400,47061,13108,19188
7140:17,616,518,654,58,302,238,787,564,546
7159:654,101,302,542,226,518,301,15,285,94
7173:616,654,17,58,302,8,15,861,190,76
7178:8,17,1410,84,61,302,32,58,518,245
7183:17,616,15,61,542,62,8,787,564,650
7184:
7188:
7192:15,1511,61,616,58,564,245,787,1403,32
7196:
7203:5975,311,7926,226,119,76,518,4194,8772,2139
7214:61,518,103,1987,65,2200,32,131,15,542
7224:15,518,17,103,61,542,616,364,564,94
7225:18087,63391,21514,66575,52049,557,82752,105578
7230:
7232:17,2139,10039,890,5097,76,302,226,650,58
7239:518,616,17,302,654,84,58,101,422,354
7242:19029,5611,44935,9782,7614,20037,94354,22848,7998,29302
7254:113255,54894,54949,14947,34208,3177,41633,12703,88658,100802
7268:17,15,616,518,162,542,285,554,861,101
7291:245,2715,1744,774,2028,5287,1382,518,1790,378
7294:17,654,518,245,58,616,542,32,787,302
7299:302,542,1196,61,518,787,15,554,616,1511
7303:22110,41588,83785,121398,96033,104811,122158,21679,866,8016
7326:616,654,302,364,650,289,76,58,542,61
7340:15238,5670,11579,56166,70959,5097,1730,10039,3568,890
7346:564,542,302,508,654,616,58,650,226,17
7348:302,17,29,654,76,1102,58,15,564,363
7351:
7356:1682,1326,81,564,168,1460,508,302,1164,76
7366:616,58,8,1102,654,354,301,564,94,101
